Configuration	Term	J	g	Level (cm-1)
""	"*"	"13/2"	14	" 28082.701"	
""	"*"	"11/2"	12	" 28361.386"	
"4f12.(3H<6>).6p<3/2>?"	"(6,3/2)*?"	"9/2"	10	" 29011.015"	
""	"*"	"13/2"	14	" 29119.606"	
""	"*"	"7/2"	8	" 29263.402"	
""	"*"	"15/2"	16	" 29472.789"	
"4f12.(3H<6>).6p<3/2>?"	"(6,3/2)*?"	"11/2"	12	" 29492.329"	
""	"*"	"13/2"	14	" 29628.405"	
"4f12.(3H<6>).6p<3/2>?"	"(6,3/2)*?"	"15/2"	16	" 29640.863"	
""	"*"	"7/2"	8	" 29780.571"	
""	"*"	"9/2"	10	" 29783.733"	
""	"*"	"11/2"	12	" 29858.739"	
""	"*"	"13/2"	14	" 29892.370"	
""	"*"	"15/2"	16	" 29972.408"	
""	"*"	"13/2"	14	" 30008.331"	
""	"*"	"9/2"	10	" 30028.618"	
""	"*"	"11/2"	12	" 30122.939"	
""	"*"	"7/2"	8	" 30130.762"	
""	"*"	"11/2"	12	" 30157.742"	
"4f12.(3F<4>).6p<1/2>?"	"(4,1/2)*?"	"9/2"	10	" 30317.974"	
"4f12.(3H<6>).6p<3/2>?"	"(6,3/2)*?"	"13/2"	14	" 30621.102"	
"4f12.(3H).5d"	""	"9/2"	10	" 30872.428"	
"4f12.(3F<4>).6p<1/2>?"	"(4,1/2)*?"	"7/2"	8	" 30894.447"	
""	"*"	"9/2"	10	" 30917.436"	
""	"*"	"7/2"	8	" 31312.019"	
""	"*"	"9/2"	10	" 31381.779"	
""	"*"	"11/2"	12	" 31385.667"	
""	"*"	"13/2"	14	" 31418.481"	
""	"*"	"11/2"	12	" 31801.102"	
""	"*"	"9/2"	10	" 31844.124"	
""	"*"	"7/2"	8	" 31902.682"	
"4f11.(4I*<15/2>).6s.6p.(3P*<0>)"	"(15/2,0)"	"15/2"	16	" 32048.749"	
""	"*"	"11/2"	12	" 32073.360"	
""	"*"	"9/2"	10	" 32267.246"	
""	"*"	"9/2"	10	" 32502.680"	
""	"*"	"13/2"	14	" 32528.401"	
""	"*"	"11/2"	12	" 32618.753"	
""	"*"	"9/2"	10	" 32753.468"	
""	"*"	"7/2"	8	" 32790.085"	
""	"*"	"11/2"	12	" 32811.006"	
"4f12.(3H<5>).6p<1/2>?"	"(5,1/2)*?"	"9/2"	10	" 32896.371"	
""	"*"	"13/2"	14	" 33012.493"	
""	"*"	"9/2"	10	" 33028.394"	
"4f12.(3H<5>).6p<1/2>?"	"(5,1/2)*?"	"11/2"	12	" 33105.534"	
""	"*"	"9/2"	10	" 33129.912"	
"4f11.(4I*<15/2>).6s.6p.(3P*<1>)"	"(15/2,1)"	"17/2"	18	" 33217.200"	
""	"*"	"9/2"	10	" 33307.365"	
""	"*"	"7/2"	8	" 33539.273"	
"4f11.(4I*<15/2>).6s.6p.(3P*<1>)"	"(15/2,1)"	"15/2"	16	" 33547.268"	
""	"*"	"9/2"	10	" 33565.895"	
""	"*"	"9/2"	10	" 33649.964"	
